Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc,ClaimNb,ClaimAmount,policy
0.4681724846,1.64,oldest cars,Utility,Male,older work. people,1,1,396.35999966,P1007
0.0328542094,0.69,oldest cars,Sedan,Male,older work. people,1,1,4326.489975,P1008
0.5941136208,1.59,old cars,Sedan,Male,working people,1,1,1054.5499992,P1009
0.7693360712,1.19,oldest cars,Station wagon,Male,oldest people,1,1,11074.639984,P1010
0.4681724846,1.86,oldest cars,Sedan,Female,old people,1,1,1870.4199982,P1011
0.6269678302,1.44,oldest cars,Utility,Male,young people,1,1,3909.2399979,P1012
0.81861738529999994,1.66,young cars,Sedan,Male,older work. people,1,1,794.19999886,P1013
0.8459958932,0.99,old cars,Sedan,Male,oldest people,1,1,200,P1014
0.8459958932,1.51,oldest cars,Minibus,Female,older work. people,1,1,576.63999939,P1015
0.1533196441,2.3,oldest cars,Station wagon,Male,old people,1,1,614.7699995,P1016
0.8459958932,0.22,oldest cars,Hatchback,Female,working people,1,1,390,P1017
0.8459958932,1.16,oldest cars,Hatchback,Male,working people,1,1,1987.7399979,P1018
0.8459958932,2.76,youngest cars,Hatchback,Male,older work. people,1,1,200,P1019
0.205338809,0.39,oldest cars,Sedan,Female,older work. people,1,1,215.90000004,P1020
0.4681724846,1.26,old cars,Hatchback,Male,working people,1,1,5976.0999908,P1021
0.4161533196,0.53,oldest cars,Hatchback,Female,young people,1,1,4790.4499817,P1022
0.1697467488,1.38,young cars,Hatchback,Male,old people,1,1,208.13818151,P1023
0.4407939767,1.14,oldest cars,Hardtop,Female,working people,1,1,3269.5299988,P1024
0.476386037,0.73,oldest cars,Hatchback,Female,working people,1,1,1107.1899986,P1025
0.1423682409,1.35,old cars,Sedan,Female,young people,1,1,353.76999998,P1026
0.8569472964,0.97,oldest cars,Sedan,Male,working people,1,1,200,P1027
0.476386037,2.33,old cars,Station wagon,Female,old people,1,1,457.2699995,P1028
0.8542094456,1.27,old cars,Utility,Male,older work. people,1,1,507.81999969,P1029
0.2272416153,1.24,old cars,Sedan,Male,working people,1,1,2743.0399933,P1030
0.8432580424,1.57,young cars,Hatchback,Female,working people,1,1,557.68999958,P1031
0.4818617385,2.53,young cars,Station wagon,Male,young people,1,1,368.78999996,P1032
0.2847364819,1.15,oldest cars,Hardtop,Male,working people,1,1,31974.769897,P1033
0.18617385350000001,0.96,old cars,Sedan,Female,youngest people,1,1,2312.7899933,P1034
0.4654346338,1.45,young cars,Hatchback,Female,young people,1,2,1240.3799992,P1035
0.9418206708,0.77,old cars,Hatchback,Female,young people,1,2,3455.5799971,P1036
0.59137577,3,old cars,Station wagon,Female,working people,1,1,353.76999998,P1037
0.4572210814,0.95,oldest cars,Sedan,Female,old people,1,1,200,P1038
0.4380561259,0.97,old cars,Hatchback,Female,youngest people,1,2,1979.6799984,P1039
0.1752224504,0.83,old cars,Hatchback,Female,young people,1,1,670.82999992,P1040
0.2245037645,2.5,young cars,Station wagon,Female,working people,1,1,353.76999998,P1041
0.0848733744,1.35,youngest cars,Hatchback,Female,young people,1,1,1047.2718182,P1042
0.5201916495,5.02,young cars,Coupe,Female,young people,1,1,9630.3499756,P1043
0.0848733744,1.48,oldest cars,Sedan,Female,older work. people,1,1,1452.7199936,P1044
0.5119780972,0.8,oldest cars,Coupe,Male,young people,1,1,2690.8199997,P1045
0.6789869952,1.35,young cars,Hatchback,Female,young people,1,1,200,P1046
0.462696783,1.71,young cars,Sedan,Female,youngest people,1,2,400,P1047
0.1423682409,1.4,youngest cars,Hatchback,Female,working people,1,1,1401.1799965,P1048
0.1149897331,1.399,youngest cars,Hatchback,Female,older work. people,1,1,231.62999916,P1049
0.7501711157,0.76,oldest cars,Station wagon,Male,young people,1,1,5155.7999878,P1050
0.2600958248,3.76,old cars,Station wagon,Male,older work. people,1,1,200,P1051
0.848733744,6.05,youngest cars,Station wagon,Male,oldest people,1,1,994.06999969,P1052
0.4271047228,2.53,youngest cars,Hardtop,Female,working people,1,2,743.76999998,P1053
0.5886379192,1.88,youngest cars,Sedan,Female,youngest people,1,1,4882.8899994,P1054
0.4325804244,4.14,young cars,Station wagon,Male,youngest people,1,1,9844.5899963,P1055
0.553045859,3.31,youngest cars,Sedan,Female,working people,1,1,1127.289999,P1056
0.8678986995,2.81,old cars,Station wagon,Male,older work. people,1,1,1494.1599998,P1057
0.462696783,1.76,young cars,Hatchback,Female,working people,1,1,329.76999664,P1058
0.7145790554,0.75,oldest cars,Coupe,Female,older work. people,1,1,2273.8699951,P1059
0.93908282,1.57,young cars,Sedan,Female,older work. people,1,1,1943.4299965,P1060
0.3805612594,1.01,young cars,Hatchback,Female,working people,1,1,9615.4449768,P1061
0.1806981519,2.31,old cars,Station wagon,Male,older work. people,1,1,502.44999981,P1062
0.8596851472,5.5,young cars,Sedan,Female,older work. people,1,1,902.70999908,P1063
0.7775496235,1.82,young cars,Hatchback,Female,youngest people,1,1,1296.5899963,P1064
0.4325804244,2.09,young cars,Sedan,Female,older work. people,1,1,1811.8199997,P1065
0.2464065708,1.32,old cars,Sedan,Female,older work. people,1,1,200,P1066
0.8323066393,1.09,old cars,Sedan,Female,older work. people,1,1,200,P1067
0.7529089665,1.19,oldest cars,Station wagon,Female,young people,1,1,353.76999998,P1068
0.8733744011,3.43,old cars,Station wagon,Male,older work. people,1,1,1722.4399986,P1069
0.8213552361,5.43,youngest cars,Coupe,Male,working people,1,1,535.2699995,P1070
0.1560574949,0.82,oldest cars,Sedan,Female,old people,1,1,2957.0399857,P1071
0.9089664613,3.799,youngest cars,Sedan,Male,older work. people,1,2,1032.0199995,P1072
0.4298425736,1.73,old cars,Station wagon,Male,young people,1,1,452,P1073
0.4599589322,3.71,young cars,Hardtop,Male,youngest people,1,1,345,P1074
0.5557837098,1.46,old cars,Hatchback,Male,old people,1,1,2266.1199951,P1075
0.5503080082,0.96,oldest cars,Station wagon,Male,older work. people,1,1,558.75,P1076
0.7529089665,1.41,old cars,Sedan,Male,young people,1,1,345,P1077
0.0191649555,0.69,oldest cars,Hatchback,Female,working people,1,1,3660.0899811,P1078
0.5859000684,2.79,young cars,Station wagon,Male,working people,1,1,634.10999966,P1079
0.4134154689,0.52,oldest cars,Hatchback,Male,old people,1,1,200,P1080
0.4599589322,2.48,youngest cars,Panel van,Male,young people,1,1,200,P1081
0.8323066393,3.46,young cars,Station wagon,Male,older work. people,1,1,369.14999962,P1082
0.9336071184,0.78,oldest cars,Station wagon,Female,working people,1,1,725.93999863,P1083
0.4873374401,1.42,youngest cars,Hatchback,Male,youngest people,1,1,3981.2299957,P1084
0.9117043121,2.66,old cars,Station wagon,Male,older work. people,1,1,630.11999989,P1085
0.9363449692,1.95,oldest cars,Station wagon,Male,young people,1,1,1945.9199982,P1086
0.9117043121,0.85,oldest cars,Sedan,Female,oldest people,1,2,2317.6899986,P1087
0.9117043121,1.42,old cars,Hatchback,Female,young people,1,1,353.76999998,P1088
0.8323066393,3.3,young cars,Station wagon,Male,old people,1,2,2499.1199989,P1089
0.8323066393,1.01,oldest cars,Station wagon,Female,young people,1,1,200,P1090
0.5886379192,2.84,youngest cars,Sedan,Female,young people,1,1,249.0199995,P1091
0.2135523614,0.42,oldest cars,Hatchback,Female,youngest people,1,1,200,P1092
0.8624229979,2.12,oldest cars,Station wagon,Male,young people,1,1,390,P1093
0.5859000684,3.2,young cars,Sedan,Male,youngest people,1,1,2054.7899971,P1094
0.5503080082,3.4,youngest cars,Utility,Male,young people,1,1,345,P1095
0.1232032854,1.8,old cars,Station wagon,Female,working people,1,1,668.70999241,P1096
0.5859000684,2.06,young cars,Sedan,Male,older work. people,1,2,619.08999968,P1097
0.5420944559,0.77,oldest cars,Minibus,Male,working people,1,1,415.90999985,P1098
0.7665982204,0.9,old cars,Hatchback,Male,older work. people,1,1,849.75999832,P1099
0.6598220397,1.36,young cars,Sedan,Female,older work. people,1,1,200,P1100
0.5831622177,1.61,young cars,Sedan,Male,older work. people,1,2,962.78999901,P1101
0.0876112252,4.64,youngest cars,Station wagon,Male,youngest people,1,1,46868.179932,P1102
0.4271047228,1.03,old cars,Hatchback,Female,old people,1,1,426.75999975,P1103
0.4982888433,0.88,oldest cars,Station wagon,Female,youngest people,1,1,353.76999998,P1104
0.8213552361,1.67,young cars,Sedan,Female,youngest people,1,1,200,P1105
0.8432580424,2.15,old cars,Hatchback,Male,young people,1,1,2292.6199951,P1106
0.8624229979,1.399,youngest cars,Hatchback,Female,youngest people,1,1,1259.1899986,P1107
0.6488706365,1.82,young cars,Hatchback,Female,older work. people,1,1,1620.8199997,P1108
0.2108145106,2.2,youngest cars,Sedan,Female,young people,1,1,360.43999863,P1109
0.34770705,0.39,oldest cars,Sedan,Male,older work. people,1,1,200,P1110
0.3504449008,0.38,oldest cars,Hatchback,Female,older work. people,1,1,400,P1111
0.1779603012,0.69,oldest cars,Sedan,Female,working people,1,1,2022.2999992,P1112
0.6516084873,0.85,oldest cars,Hatchback,Female,working people,1,1,367.72999954,P1113
0.8295687885,1.25,oldest cars,Station wagon,Male,older work. people,1,1,1929.579998,P1114
0.4271047228,2.55,old cars,Station wagon,Female,older work. people,1,1,554.54999924,P1115
0.9993155373,1.91,oldest cars,Station wagon,Male,young people,1,1,1400.6799965,P1116
0.8295687885,2.17,young cars,Sedan,Female,working people,1,1,684.15999985,P1117
0.9993155373,2.52,old cars,Truck,Male,working people,1,1,390,P1118
0.8405201916,0.73,old cars,Hatchback,Female,oldest people,1,1,1189.3599987,P1119
0.8405201916,1.42,old cars,Sedan,Male,older work. people,1,1,200,P1120
0.8405201916,0.85,old cars,Hatchback,Female,working people,1,1,200,P1121
0.6269678302,1.78,youngest cars,Truck,Female,working people,1,1,17997.559937,P1122
0.8405201916,1.57,young cars,Hatchback,Male,older work. people,1,1,451.62999964,P1123
0.501026694,1.06,old cars,Sedan,Male,young people,1,1,2250.6699829,P1124
0.5475701574,2.45,young cars,Truck,Male,older work. people,1,1,390,P1125
0.8295687885,1.95,youngest cars,Hatchback,Female,young people,1,2,1727.079998,P1126
0.5119780972,1.76,young cars,Hatchback,Female,older work. people,1,1,1432.4499969,P1127
0.3394934976,0.36,oldest cars,Sedan,Male,old people,1,1,11041.089996,P1128
0.8377823409,1.99,young cars,Sedan,Female,oldest people,1,1,2878.5199966,P1129
0.1615331964,5.09,young cars,Station wagon,Male,older work. people,1,1,200,P1130
0.8377823409,0.73,oldest cars,Sedan,Female,old people,1,1,312.5,P1131
0.8377823409,4.47,youngest cars,Station wagon,Male,young people,1,1,1392.6499977,P1132
0.4517453799,2.84,old cars,Station wagon,Male,young people,1,1,3773.9499969,P1133
0.7775496235,2.48,young cars,Station wagon,Female,working people,1,1,3528.2799988,P1134
0.4271047228,2.199,youngest cars,Sedan,Female,youngest people,1,1,200,P1135
0.4271047228,1.31,young cars,Hatchback,Female,working people,1,1,11800.189972,P1136
0.6543463381,0.99,oldest cars,Station wagon,Female,old people,1,1,389.94999981,P1137
0.3093771389,3.77,young cars,Station wagon,Female,old people,1,1,4472.3826294,P1138
0.553045859,1.15,oldest cars,Utility,Male,young people,1,1,3354.2599945,P1139
0.3449691992,0.93,old cars,Hatchback,Female,young people,1,1,3685.0499954,P1140
0.1341546886,2.46,youngest cars,Sedan,Male,old people,1,1,200.00454851,P1141
0.4517453799,5.25,youngest cars,Station wagon,Male,young people,1,1,200,P1142
0.3449691992,1.27,old cars,Sedan,Male,young people,1,1,4525.5799866,P1143
0.4188911704,1.21,old cars,Station wagon,Female,young people,1,1,475,P1144
0.7775496235,0.66,oldest cars,Sedan,Female,older work. people,1,1,430,P1145
0.1314168378,1.74,young cars,Sedan,Female,working people,1,1,635.07999992,P1146
0.1724845996,1.24,old cars,Hatchback,Female,older work. people,1,1,389.94999981,P1147
0.424366872,1.67,oldest cars,Station wagon,Female,working people,1,1,3934.9299927,P1148
0.3832991102,1.68,youngest cars,Hatchback,Female,older work. people,1,1,353.76999998,P1149
0.0629705681,1.49,young cars,Sedan,Female,working people,1,1,11752.899994,P1150
0.5366187543,1.45,old cars,Sedan,Male,working people,1,1,353.76999998,P1151
0.9144421629,1.41,oldest cars,Station wagon,Male,old people,1,1,324.47000122,P1152
0.4900752909,1.39,youngest cars,Hatchback,Female,oldest people,1,1,1186.8099995,P1153
0.0848733744,2.82,old cars,Station wagon,Male,old people,1,1,389.94999981,P1154
0.9993155373,1.72,old cars,Minibus,Female,older work. people,1,1,1555.6099968,P1155
0.9993155373,5.236,youngest cars,Station wagon,Female,young people,1,1,2403.3999939,P1156
0.9199178645,1.45,oldest cars,Truck,Male,older work. people,1,1,610,P1157
0.5475701574,0.62,oldest cars,Sedan,Male,working people,1,1,353.76999998,P1158
0.9144421629,3.35,young cars,Station wagon,Male,old people,1,2,1677.5899997,P1159
0.5694729637,1.52,oldest cars,Station wagon,Male,older work. people,1,1,389.94999981,P1160
0.8651608487,1.72,youngest cars,Truck,Female,working people,1,1,362.85999966,P1161
0.7775496235,1.84,oldest cars,Station wagon,Male,young people,1,1,3189.5499954,P1162
0.8761122519,2.61,old cars,Station wagon,Male,youngest people,1,1,3384.1999969,P1163
0.7501711157,1.78,young cars,Station wagon,Male,working people,1,1,990.37999916,P1164
0.9144421629,0.93,oldest cars,Sedan,Male,young people,1,1,353.76999998,P1165
0.8405201916,3.28,young cars,Station wagon,Female,young people,1,1,200,P1166
0.8268309377,1.79,oldest cars,Station wagon,Male,working people,1,1,1672.7399979,P1167
0.8268309377,3.78,youngest cars,Station wagon,Female,oldest people,1,1,1647.2899971,P1168
0.1971252567,4.899,youngest cars,Station wagon,Male,old people,1,1,2431.6699982,P1169
0.7474332649,0.81,old cars,Hatchback,Female,young people,1,1,1077.25,P1170
0.8268309377,2.17,young cars,Sedan,Female,older work. people,1,1,3552.5099945,P1171
0.6269678302,4.23,young cars,Station wagon,Female,working people,1,1,583.3399992,P1172
0.424366872,2.31,old cars,Sedan,Female,working people,1,1,390.90999985,P1173
0.5092402464,1.01,old cars,Sedan,Male,young people,1,1,369.14999962,P1174
0.6570841889,0.99,oldest cars,Coupe,Female,old people,1,1,850.15999985,P1175
0.6570841889,1.51,oldest cars,Station wagon,Female,older work. people,1,1,616.90999985,P1176
0.5503080082,1.11,old cars,Sedan,Female,old people,1,1,390,P1177
0.501026694,2.38,old cars,Hatchback,Female,young people,1,1,8065.2599945,P1178
0.4490075291,1.18,oldest cars,Station wagon,Male,youngest people,1,1,8847.7799988,P1179
0.9281314168,0.93,oldest cars,Sedan,Female,old people,1,1,200,P1180
0.7748117728,1.428,youngest cars,Hatchback,Male,old people,1,1,200,P1181
0.1505817933,0.72,oldest cars,Coupe,Female,young people,1,1,5278.4199982,P1182
0.4024640657,1.54,old cars,Sedan,Female,older work. people,1,1,353.76999998,P1183
0.424366872,0.87,oldest cars,Utility,Male,older work. people,1,2,3213.2199936,P1184
0.5749486653,1.67,young cars,Sedan,Female,young people,1,1,200,P1185
0.5448323066,1.2,oldest cars,Utility,Male,oldest people,1,1,353.79999971,P1186
0.8323066393,2.37,oldest cars,Station wagon,Female,older work. people,1,1,200,P1187
0.5448323066,2.02,old cars,Station wagon,Male,older work. people,1,1,18406.589966,P1188
0.9993155373,1.19,oldest cars,Station wagon,Female,older work. people,1,1,1408.5299988,P1189
0.5831622177,5.633,youngest cars,Station wagon,Female,young people,1,1,237.02000046,P1190
0.8240930869,1.39,young cars,Hatchback,Female,youngest people,1,1,282.12000012,P1191
0.2135523614,3.1,young cars,Hatchback,Male,working people,1,1,200,P1192
0.5201916495,0.71,oldest cars,Hatchback,Female,young people,1,3,2453.269997,P1193
0.8240930869,2,youngest cars,Hatchback,Male,older work. people,1,1,5664.0099945,P1194
0.5420944559,1.48,young cars,Sedan,Female,working people,1,1,7433.269989,P1195
0.9993155373,5.236,youngest cars,Station wagon,Female,working people,1,1,484.8599987,P1196
0.5448323066,3.4,old cars,Station wagon,Male,older work. people,1,1,2558.3899994,P1197
0.5420944559,0.54,oldest cars,Sedan,Female,young people,1,1,200,P1198
0.5420944559,0.91,old cars,Hatchback,Female,old people,1,1,1305.3199997,P1199
0.681724846,3.42,young cars,Truck,Female,young people,1,1,408.94999981,P1200
0.6926762491,2.12,youngest cars,Hatchback,Female,older work. people,1,1,849.50999832,P1201
0.1040383299,1.5,oldest cars,Utility,Female,young people,1,1,531.8399992,P1202
0.5420944559,0.7,oldest cars,Station wagon,Male,older work. people,1,1,525.51000214,P1203
0.5475701574,1.91,oldest cars,Hardtop,Male,youngest people,1,1,2372.2699966,P1204
0.8240930869,5.07,youngest cars,Station wagon,Female,old people,1,1,1144.289999,P1205
0.7748117728,1.26,youngest cars,Hatchback,Female,older work. people,1,1,11075.879974,P1206
0.1752224504,3.56,young cars,Hardtop,Female,older work. people,1,1,200,P1207
0.8733744011,1.88,young cars,Hatchback,Female,young people,1,1,565.34999943,P1208
0.2080766598,2.12,old cars,Station wagon,Male,oldest people,1,1,2153.9299965,P1209
0.8377823409,2.28,young cars,Hatchback,Female,young people,1,1,200,P1210
0.5722108145,2.85,old cars,Station wagon,Male,young people,1,1,6218.9499969,P1211
0.4407939767,1.33,young cars,Sedan,Female,oldest people,1,1,200,P1212
0.1259411362,2.92,old cars,Station wagon,Male,youngest people,1,1,917.27272606,P1213
0.4298425736,2.198,youngest cars,Hatchback,Female,young people,1,1,200,P1214
0.4435318275,1.37,youngest cars,Hatchback,Female,older work. people,1,1,200,P1215
0.2409308693,1.12,old cars,Coupe,Male,older work. people,1,1,214.42000002,P1216
0.3942505133,2.65,old cars,Utility,Female,working people,1,1,9535.0799866,P1217
0.1560574949,3.18,old cars,Truck,Female,working people,1,1,677,P1218
0.8350444901,1.47,old cars,Sedan,Female,young people,1,2,400,P1219
0.4955509925,1.37,youngest cars,Hatchback,Male,youngest people,1,1,435.90999985,P1220
0.8761122519,3.81,youngest cars,Utility,Male,working people,1,1,5222.2799988,P1221
0.1396303901,0.86,old cars,Hatchback,Male,working people,1,1,384.5,P1222
0.4599589322,1.4,young cars,Hatchback,Male,young people,1,2,1563.8099985,P1223
0.5366187543,0.39,oldest cars,Sedan,Male,working people,1,1,2706.5799942,P1224
0.8049281314,0.45,oldest cars,Sedan,Female,young people,1,1,440.44999981,P1225
0.5393566051,1.79,old cars,Sedan,Female,old people,1,1,1240.6399994,P1226
